username,followers,created_at,tweet_text
TheIndia_co_in,1061,2020-03-24 11:48:22,All districts of Odisha state will be under lockdown from Tuesday midnight until 29th March. -24/n… https://t.co/18UYv7rkNI
HeyDuaaa,187,2020-03-24 11:48:16,"Not all heroes wear capes... some wear Lab coats and surgical masks.

#Doctor #Heroes #CoronaVirusUpdate… https://t.co/FzQy9KbBLi"
OrthopodReg,12354,2020-03-24 11:48:16,"Hey 🇬🇧 

Do me and my #NHSstaff mates a favour and...

#UKlockdown #staysafe #COVIDー19 #COVID2019 #covid19… https://t.co/ksfSixCaV3"
WORLDOFTOUR,93,2020-03-24 11:48:14,@PTI_News That's really heartening. But people need to understand the importance of staying indoors #COVIDIDIOTS #COVID2019
mapsofworld,5129,2020-03-24 11:48:11,@USATODAY #CoronavirusPandemic | #UPDATE | Workers spray disinfectant at Wuhan Railway station… https://t.co/MpZDZrBpf9
blackninja____,10036,2020-03-24 11:47:54,"Too much negativity so I no dey watch news @KwesiArthur_ #walk 🔥🔥🔥
Ghana 🇬🇭 52 cases 🥱😩😩😩 #COVID19Ghana… https://t.co/uMIXaKSpAF"
sangitluv,161,2020-03-24 11:47:54,"@free_thinker You guys are real shame for the  humanity....
#COVID2019"
WaqAhmed84,450,2020-03-24 11:47:40,Now where are the Western media's smear campaigns against India's lockdown? Why was that venom selectively reserved… https://t.co/8lCp5Q6LIU
sonalgoelias,34921,2020-03-24 11:47:35,Entire administration &amp; police machinery across State of #Haryana is ensuring that #lockdown is followed by all .… https://t.co/XEcQbrmTxp
RangaJayasuriya,2799,2020-03-24 11:47:30,"If the govt is locking down in Wuhan style, for 14-21 days at least, it should take the full formula , including ho… https://t.co/hoyOYsadWL"
Jermaine202,256,2020-03-24 11:47:17,"Take a moment and spoil yuhself!
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 
. 

In yuh blasted… https://t.co/Y1Ad3iB14H"
PAK_COVID19,7,2020-03-24 11:47:16,"The public should strictly adhere to the Corona virus precautions.
#COVID19 #COVID2019 #CoronaVirusUpdate"
FruitfulForever,2,2020-03-24 11:47:14,"In the midst of so much global chaos and uncertainty #CoronavirusLockdown, #Covid_19 #COVID2019 #COVIDActNow, we ca… https://t.co/uqNoNwlu4e"
DreamLakshy,110,2020-03-24 11:47:13,"wants to provide hygiene kits to the elderly. Protective kits include masks, sanitizers, tissue and liquid hand was… https://t.co/CHLIYc4KOe"
jamesakadamingo,371,2020-03-24 11:47:12,"Just had a call from the @PetsatHome ""groom room"" we use. Understandably canceling our dogs appointment due to the… https://t.co/j1xvEztQRe"
GavTheGaffer,320,2020-03-24 11:47:10,So what happens when you can't go out and all your food delivery options don't have any drivers available in peak t… https://t.co/MvenNPCd2r
khabrainnewspk,23,2020-03-24 11:47:07,"End Of Time ? Reality of Coronavirus || See Full Detail 
https://t.co/LvHZ10ukgq
#COVID2019
#StayAtHomeSaveLives… https://t.co/8FUL2Bg9Vw"
mapsofworld,5129,2020-03-24 11:47:04,"#COVID2019 | #UPDATE | Follow @mapsofworld for the latest updates on #CoronavirusPandemic 

Italian police to use d… https://t.co/HnuGR2ln5C"
Alex_Offcl,2532,2020-03-24 11:47:04,"Returned home after 40hours of duty..

#COVID2019"
bgiddu,2795,2020-03-24 11:47:01,"I am looking forward to 1) Decisive action taken by GOI to prevent, test and treat #COVID2019 cases 2) GOI and Stat… https://t.co/HlTI9z5uNe"
AfronautD,32,2020-03-24 11:46:59,"[FREE]

UKDRILL/M1 ONTHETRACK  TYPE BEAT 

https://t.co/VdGXRoFo7e

#COVID2019 #Covid19SA #COVID #LockdownNow… https://t.co/6vi7GwfSZg"
ytabloid,6303,2020-03-24 11:46:56,"🔴 Residents suffering from communicable diseases in Oman must report it to the relevant authorities, or else face j… https://t.co/QlhZyHAarA"
Lisa19576,3515,2020-03-24 11:46:53,"Just received this text message
#UKlockdown #COVID2019 #NHS #UKGoverment https://t.co/5nWEDvBEbX"
Cippalik,1574,2020-03-24 11:46:49,#COVID2019 lockdown in UK!
JDeep0211,52,2020-03-24 11:46:45,Has anyone seen the Dumb@ss Pappu calling out doctors and emergency civic and health workers by clapping at 5 pm on… https://t.co/j3RG4f5nPV
nicfrakesjourno,794,2020-03-24 11:46:38,#Egypt announces a nationwide two week curfew from 7pm to 6am in order to combat the spread of #COVID2019. #CoronaVirusUpdate #كورونا_مصر
murota_a,267,2020-03-24 11:46:33,"A doctor's sacrifice, at least 23 Doctors die in ITaly from covid19 #COVID2019 https://t.co/iTmbUNoKfZ"
malhilli,16756,2020-03-24 11:46:27,"Reflections on the #CoronavirusOutbreak 

#COVIDー19 
#COVID2019 https://t.co/exC9E0R6XS"
SyedaSanaZehra1,752,2020-03-24 11:46:25,"Abeautiful message from @BillGates on COVID 19 crisis 

#COVID19Pakistan 
#COVID2019 #StayHome https://t.co/M9xtJF4AZk"
thechrisbrowntr,72057,2020-03-24 11:46:23,"DURING THIS ROUGH TIME we need LOVE ❤️ . BELIEVE IN IT

#Corona #COVID2019 #ChrisBrown
#HantaVirus #Covid19turkey… https://t.co/27bIzJQr9j"
Yash_Waghela_,5,2020-03-24 11:46:20,"#JanataCurfew #coronavirusindia #coronavirus #COVID2019  
At Kempegowda International Airport Bengaluru, Most ✈️ de… https://t.co/4pPPM4V3Ru"
1809jayy,22061,2020-03-24 11:46:20,"611 samples have been taken of 1,030 travelers who came into the country on Sunday, testing for 185 of those have b… https://t.co/z9f8djx2VJ"
WritersAc,4,2020-03-24 11:46:17,"Stay safe
#Coronaaustralia 
#StayAtHomeSaveLives 
#COVID2019 
#dkbiz"
themaverick37,57,2020-03-24 11:46:12,Indians be like 🤪 #COVIDー19 #CoronavirusLockdown #COVID2019 https://t.co/QuB9E7ZUao
onlymi2,34,2020-03-24 11:46:11,Staying home is a cause of safety in this Struggling Days #COVID2019
ignstranger,10,2020-03-24 11:46:09,"Quarantine Day 14:-

Twitter utna v boring ni hai! 🙃

#COVID2019 @stayhome #staysafe"
Im_Mushfiq,1174,2020-03-24 11:46:08,"The only rule that parliamentarians followed so far #SocialDistance
#SriLanka #COVID2019 #COVID19 https://t.co/uVNaK9U0GS"
Gyiman66,57,2020-03-24 11:46:05,"If they treated you differently you wouldn't make it on board their aircraft 

#COVID2019 #SriLanka #lockdown… https://t.co/kRzhhNkAfM"
kbjazzfan,173,2020-03-24 11:45:53,So...green screens are sold out/back ordered #AcademicTwitter #COVID2019
IndyJoshM,145,2020-03-24 11:45:52,@secupp @SLaurelWeldon Not hard at all. Their supporters won’t acknowledge the intellectual dishonesty. They haven’… https://t.co/mo1eR8GxKk
nkalaronaldo,17019,2020-03-24 11:45:51,If #COVID2019  was a person https://t.co/In5WWMRXTE
Fentuo_,8871,2020-03-24 11:45:49,"Key numbers from today's #COVID2019Ghana Briefing:

-1,030 people under mandatory quarantine 

-611 of them had the… https://t.co/BTb9hQ9I4P"
RajeshT58666162,32,2020-03-24 11:45:46,"5/n
 At first they were too prepared.  Three weeks after the start of the roll, 14 days and a 12,000-bed hospitals… https://t.co/xB1Va7ruvq"
Lisa19576,3515,2020-03-24 11:45:45,"@HalfabeeLees @TheBHF @GeneticDisUK @BSHeartFailure Just received this text message
#UKlockdown #COVID2019 #NHS… https://t.co/vF6ucaDXoL"
WORLDOFTOUR,93,2020-03-24 11:45:43,@PankajPachauri People think they are immune from this tiny virus as they already consume many things filthier than… https://t.co/BRNMj8hWqA
PaulaReidCBS,51982,2020-03-24 11:45:42,I have also re-evaluated my past comments about Costco and side-eyeing my husband for buying paper towel rolls by t… https://t.co/edDBlTwe7J
WorldPhone,32,2020-03-24 11:45:40,"We must do all we can to stop the spread of coronavirus.
We urge people to play their part by following the measure… https://t.co/E51vPy5q0b"
Malaai___,4454,2020-03-24 11:45:31,"512 deaths in 24 hours in spain. 
#COVID2019"
DigitalHimansu,28,2020-03-24 11:45:30,Frequently as well as thoroughly wash/sanitize your hands with soap and water or Alcohol-based Sanitizer/hand rub. … https://t.co/7luETuwIjf
0801Himani,211,2020-03-24 11:45:29,"@richaanirudh Caused due to rodents. It's in their urine and faeces. So apparently, if one intakes this then only i… https://t.co/lCprXB67fd"
DunyaNews,2009104,2020-03-24 11:45:27,"PM Imran Khan talks with media representatives regarding corona situation
Watch live: https://t.co/tK0R2nFKnU… https://t.co/1NKOB5ahTu"
Gurpree74150595,1,2020-03-24 11:45:23,"During this thanking streak, let's also add our Finance ministry for their prompt responsiveness in this outbreak… https://t.co/wmhLxuZoBw"
olliecarroll,19733,2020-03-24 11:45:23,"Another 57 #COVID2019 confirmed cases in Russia overnight, 28 of them in Moscow. Total overall: 495. That increase… https://t.co/Ep30B01Hwm"
luxurionworld,556,2020-03-24 11:45:23,"The #COVID2019 crisis has taken a toll on the #IndianEconomy. However, it has highly impacted the #artisans of our… https://t.co/8Aa7ZTg28y"
HDThoreau11,131,2020-03-24 11:45:20,"#Coronavirus in USA

46168 cases
582 deaths

#Covid_19 #COVIDー19  #covid19 #covid2019"
BikkySh19069523,0,2020-03-24 11:45:18,"#AkshayKumar humble request to stay inside the house.
#COVID2019 #coronavirusindia #CoronavirusLockdown #LockdownNow
https://t.co/hNXFetukuG"
bot_boring,0,2020-03-24 11:45:18,#COVID2019 and now for something completely different lime
AyushmanBhava7,2,2020-03-24 11:45:11,"No words.😷😢🙏
#COVIDIDIOTS 
#LockdownNow 
#StayAtHomeSaveLives 
#CoronavirusLockdown 
#StayHomeIndia… https://t.co/ocoizXFqzr"
DivaofPlanning,25,2020-03-24 11:45:11,"When life gets you down... Just keep Swimming! 
#StayAtHomeOrder #TuesdayMotivation #ThursdayThoughts… https://t.co/ZaaoeTSxRW"
RanjanGogoi_,478,2020-03-24 11:45:03,"Prime minister Shri @narendramodi  will address the nation again about #COVID2019 don't missed.
#StayAtHomeSaveLives 
#StaySafeSaveLives"
princehenry_1,1543,2020-03-24 11:44:51,"Addo Showboy sef he try...Dem dey try give them nice food for the hotels there

Cos ibi me a like no be small mowri… https://t.co/udKFWePz8X"
anuraggautam07,1254,2020-03-24 11:44:49,"In time of epidemic some people are still busy in propoganda, misguiding people.
Just #StayHomeIndia and prevent th… https://t.co/rkLBL0YM66"
RomanUshakoff79,10414,2020-03-24 11:44:49,#COVID2019 #CoronavirusPandemic Morning 24.03.2020 https://t.co/n25iiCAAus
kirtisingh4211,13,2020-03-24 11:44:43,"#hantavirus
Let's not spread fear amidst the existing pandemonium. This is a rodent borne virus. Transferred from R… https://t.co/bCt4xvtWYS"
DDUttarPradesh,3044,2020-03-24 11:44:39,PM @narendramodi will address the Nation on #COVID19 TONIGHT at 8 PM on @DDUttarPradesh &amp; Live-Stream on… https://t.co/WXmjwehpL5
TonyConti8,27,2020-03-24 11:44:37,@mpukita They are not MD’s. They are #TDS sufferers #TuesdayThoughts #TuesdayMorning #COVID2019
FEP_EU,1332,2020-03-24 11:44:36,"Back in 2016, MEP @sylvieguillaume stated: “Reading is a door to unknown horizons”. You are not really stuck at hom… https://t.co/F4w9DQcgau"
adbumedia,44,2020-03-24 11:44:36,Don't fall for rumours. Right information is one of the best tools to fight against #COVID2019 #IndiaFightsCorona https://t.co/TDvcUAj81D
Prabhjot482,0,2020-03-24 11:44:34,Lucky Number Seven | New Stand-up  Comedy Video 2020 | Prabhjot Singh Sahil | Please Like and Share ❤… https://t.co/IQAW4us8JK
FrancescoBellin,1746,2020-03-24 11:44:30,"Heroes Workers

#COVIDー19  outbreak in #Sicily 

#Palermo, March 2020

#COVID2019italia #COVID2019… https://t.co/10PHBjnVar"
PragativadiNews,6188,2020-03-24 11:44:20,"#Odisha Govt Grants Commuted Leave Without Medical Certificate To Staff Above 50 Years #COVID2019 
@gapg_dept 
https://t.co/NHeCO5e0Kv"
itsdeepranj,59,2020-03-24 11:44:17,"China created backup of corona 
#COVID2019 https://t.co/thW1Vxb7ns"
cdanicas,691,2020-03-24 11:44:17,"👏👏 Nice message from Michael Stipe lead of the #REM band regarding one of the most popular 80’s song ""It's the end… https://t.co/eT56A99sBZ"
SnrLackson,242,2020-03-24 11:44:03,"Are the Makamba family safe from the virus which took their beloved son, Zororo?. Just curious 😊. A lot of talks ab… https://t.co/wx1EbE0wZx"
prabaldahal,93,2020-03-24 11:44:02,"Good will come out of this, eventually. Collectively imagined precedence of economy over public health cannot solve… https://t.co/yUP3tEMjwi"
Shootingscared,11,2020-03-24 11:44:01,"COVID-19 got you feeling like this!!

#LockdownNow #StayAtHomeOrder #COVIDー19 #StayHome #homeschooling #lockdown… https://t.co/eIserALIXs"
magrayishtiyak1,43,2020-03-24 11:44:00,"So true!

#StayAtHomeSaveLives 
#COVID2019 https://t.co/nBXZicF1Kd"
madzcrespo,191,2020-03-24 11:43:56,"I’m scared to be infected, be alone in the hospital without my loved ones and possibly die alone :( #COVID2019"
wanderer__6,10,2020-03-24 11:43:52,"Before we even understand how to properly deal with Coronavirus, we again see #Hantavirus trending. China what's wr… https://t.co/GMiTiIggp1"
KashifMedia,4,2020-03-24 11:43:48,#hantavirüs #Covid19turkey #Covid19turkey #COVIDIDIOTS #Hantavirus #COVID19Pakistan #COVID2019 #CoronavirusPandemic… https://t.co/JMXgEwGYCv
MayorHealth,1105,2020-03-24 11:43:37,"COVID-19 Update: 52 Confirmed cases

Ghana has now recorded 52 confirmed cases of Coronavirus - Kwaku Agyemang Manu… https://t.co/SRCIIb9YNm"
rafikhokhar19,3005,2020-03-24 11:43:29,@JauharJoshanda Thanks alot dear Sir. Just striving hard to create awareness against this deadly virus. I am doing… https://t.co/EznCARKOmL
USAID_NISHTHA,281,2020-03-24 11:43:29,Today 103 CHOs from different #ABHWCs &amp; state officials from Nagaland were trained on #COVID2019 by @USAID_NISHTHA… https://t.co/g0slv84Tgb
makarbjp,194,2020-03-24 11:43:28,"We are Rover of @bsgnhq &amp; Our Motto is service. Anyway we informed of our people's using social media.
#COVID2019… https://t.co/dBrPPsOSEF"
OurIndiaFirst19,8913,2020-03-24 11:43:26,"WHO is praising our fight against Corona.

But its just a start. We need to prepare for big fight.… https://t.co/qU1E8dGBfF"
rifo_mh,43,2020-03-24 11:43:23,"Is this true? One person died in china due to #Hantavirus? Heal and save us, O Lord. #COVID2019 is not yet done. 😢"
AfronautD,32,2020-03-24 11:43:21,"[FREE]

COLD UK DRILL TYPE BEAT 

https://t.co/HK89zo9rmT

#COVID2019 #UKlockdown #LockdownNow #Covid19SA… https://t.co/kPomLHUOkA"
Niniyako28,75,2020-03-24 11:43:17,@nathanTbernard National emergency like #CoronavirusOutbreak is magnifying Republicans STUPID policies to defund ev… https://t.co/wxNtvpWyK8
istole_cookies,45,2020-03-24 11:43:15,"This needs immediate attention 
People are stranded without shelter food and money amidst these chaotic conditions… https://t.co/jeiijIJFkn"
cmbanhete,538,2020-03-24 11:43:15,"I actually think it is China who is responsible for the Wuhan Coronavirus | Covid19
#COVID2019 #Coronavid19 https://t.co/nyL2Pyp91K"
hitendrasinh0,1,2020-03-24 11:43:13,"Stay In Turn Inward. 
#awareness #StayInTurnInward #inistheonlywayout #corona #virus #StayHome #StaySafe… https://t.co/rKTKYAgRLe"
RaoneWanka,56,2020-03-24 11:43:13,This is unacceptable. Last year a photo of a Muslim girl's photo was published as a suspect of 4/21 bomb. Now this… https://t.co/xc6q5Qg5pE
animeshs,150,2020-03-24 11:43:09,"Some good news coming. https://t.co/xo1bTnjn4N 

#CoronavirusLockdown #coronavirusindia #coronaupdatesindia… https://t.co/TVzy5u9dIU"
massgod_ntr_fc,1053,2020-03-24 11:43:07,"Please kindly look after this 🙏🙏

#COVIDー19 #COVID2019 

@KTRTRS @RaoKavitha @ncbn @naralokesh @JayGalla @RamMNK… https://t.co/rCTgwFqlgq"
Cmhksr,1181,2020-03-24 11:42:53,"Msg from University of the Punjab 
#COVIDIOTS #lockdown #CoronavirusLockdown #PakistanFightsCorona… https://t.co/bqsrQBCoci"
monjibmochahari,595,2020-03-24 11:42:48,Don't fall for rumours. Right information is one of the best tools to fight against #COVID2019 https://t.co/dczLwpvsZa
SulakshaMadusa6,2,2020-03-24 11:42:47,Tonight from 11.30pm nobody should be on the street. Doors and windows should remain closed as helicopters spray di… https://t.co/2gkXN95J4i
environman4,4,2020-03-24 11:42:45,"'payment holiday' is an unpaid holiday and won't be useful for many, especially if subsequent payments increase. Gi… https://t.co/Gjolu17cBw"
indiatvnews,924737,2020-03-24 11:42:36,"COVID-19 cases in India cross 500; Maharashtra tops 100 figure, emerges as hotspot | State-wise list… https://t.co/i3pDUJ75zt"
TyagiP,552,2020-03-24 11:42:35,"@GravisIndia and #WorldTBDay have a long relationship with it’s work among mining communities and older people, we… https://t.co/qrpqlhUtkE"
AgyeiEleanora,14,2020-03-24 11:42:34,"Considering a lockdown for Ghana?
My suggested model will be lockdown together with mass testing to sift the infect… https://t.co/wx5cCezKfM"
rachelg24186968,0,2020-03-24 11:42:32,"Coronavirus: Pandemic is 'accelerating', WHO warns as cases pass 300,000

https://t.co/owtr5X4P2X

#CoronaVirus #pandemic #WHO #COVID2019"
AIPCMumbaiWest,1635,2020-03-24 11:42:32,"Shri @RahulGandhi's appeal to the people.
#StayHome #StaySafe #Covid2019 https://t.co/PzZOKAve9A"
